Date,Longitude,Latitude,Model,Scenario,Variable,Value
1978-04-01,-122.6792,45.5208,ens-avg,historical,pr,3.065243799937889E-5
1978-05-01,-122.6792,45.5208,ens-avg,historical,pr,1.9681494450196624E-5
1978-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.4565969649993349E-5
1978-07-01,-122.6792,45.5208,ens-avg,historical,pr,4.200027888145996E-6
1978-08-01,-122.6792,45.5208,ens-avg,historical,pr,7.1405393100576475E-6
1978-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.854152651503682E-5
1978-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.099910099990666E-5
1978-11-01,-122.6792,45.5208,ens-avg,historical,pr,6.734109774697572E-5
1978-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.383981963153929E-5
1979-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.693744217045605E-5
1979-02-01,-122.6792,45.5208,ens-avg,historical,pr,5.765993410022929E-5
1979-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.846369120059535E-5
1979-04-01,-122.6792,45.5208,ens-avg,historical,pr,3.252058013458736E-5
1979-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.032750671787653E-5
1979-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.4744148757017683E-5
1979-07-01,-122.6792,45.5208,ens-avg,historical,pr,4.546944182948209E-6
1979-08-01,-122.6792,45.5208,ens-avg,historical,pr,9.73205351328943E-6
1979-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.451427579013398E-5
1979-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.3212876587640494E-5
1979-11-01,-122.6792,45.5208,ens-avg,historical,pr,6.210331775946543E-5
1979-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.19870115770027E-5
1980-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.699855293845758E-5
1980-02-01,-122.6792,45.5208,ens-avg,historical,pr,5.235361459199339E-5
1980-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.516427361522801E-5
1980-04-01,-122.6792,45.5208,ens-avg,historical,pr,2.8323120204731822E-5
1980-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.196078457927797E-5
1980-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.537966454634443E-5
1980-07-01,-122.6792,45.5208,ens-avg,historical,pr,4.347245976532577E-6
1980-08-01,-122.6792,45.5208,ens-avg,historical,pr,1.093653463613009E-5
1980-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.754516597429756E-5
1980-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.246680716983974E-5
1980-11-01,-122.6792,45.5208,ens-avg,historical,pr,6.0042148106731474E-5
1980-12-01,-122.6792,45.5208,ens-avg,historical,pr,7.085646939231083E-5
1981-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.519669113913551E-5
1981-02-01,-122.6792,45.5208,ens-avg,historical,pr,5.451880497275852E-5
1981-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.6321580157382414E-5
1981-04-01,-122.6792,45.5208,ens-avg,historical,pr,2.919389953603968E-5
1981-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.252754165965598E-5
1981-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.470153802074492E-5
1981-07-01,-122.6792,45.5208,ens-avg,historical,pr,4.434545189724304E-6
1981-08-01,-122.6792,45.5208,ens-avg,historical,pr,7.1388453761755954E-6
1981-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.5683064702898264E-5
1981-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.4306776797166094E-5
1981-11-01,-122.6792,45.5208,ens-avg,historical,pr,7.126586569938809E-5
1981-12-01,-122.6792,45.5208,ens-avg,historical,pr,7.115520566003397E-5
1982-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.582321657333523E-5
1982-02-01,-122.6792,45.5208,ens-avg,historical,pr,4.808578160009347E-5
1982-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.6960540203144774E-5
1982-04-01,-122.6792,45.5208,ens-avg,historical,pr,3.266247222200036E-5
1982-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.261402187286876E-5
1982-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.527528183942195E-5
1982-07-01,-122.6792,45.5208,ens-avg,historical,pr,6.784031484130537E-6
1982-08-01,-122.6792,45.5208,ens-avg,historical,pr,7.935163012007251E-6
1982-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.5908484783722088E-5
1982-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.219715290470049E-5
1982-11-01,-122.6792,45.5208,ens-avg,historical,pr,5.871944813407026E-5
1982-12-01,-122.6792,45.5208,ens-avg,historical,pr,5.385818803915754E-5
1983-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.703202961944044E-5
1983-02-01,-122.6792,45.5208,ens-avg,historical,pr,4.857008025282994E-5
1983-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.393178460304625E-5
1983-04-01,-122.6792,45.5208,ens-avg,historical,pr,3.0051789508434013E-5
1983-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.1233627194305882E-5
1983-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.6194822819670662E-5
1983-07-01,-122.6792,45.5208,ens-avg,historical,pr,5.393815172283212E-6
1983-08-01,-122.6792,45.5208,ens-avg,historical,pr,1.0685608685889747E-5
1983-09-01,-122.6792,45.5208,ens-avg,historical,pr,2.002526343858335E-5
1983-10-01,-122.6792,45.5208,ens-avg,historical,pr,4.22138546127826E-5
1983-11-01,-122.6792,45.5208,ens-avg,historical,pr,6.519351882161573E-5
1983-12-01,-122.6792,45.5208,ens-avg,historical,pr,5.957717803539708E-5
1984-01-01,-122.6792,45.5208,ens-avg,historical,pr,5.981251160847023E-5
1984-02-01,-122.6792,45.5208,ens-avg,historical,pr,5.4970882047200575E-5
1984-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.789982267539017E-5
1984-04-01,-122.6792,45.5208,ens-avg,historical,pr,3.1159110221778974E-5
1984-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.0162166038062423E-5
1984-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.370506015518913E-5
1984-07-01,-122.6792,45.5208,ens-avg,historical,pr,6.100604423409095E-6
1984-08-01,-122.6792,45.5208,ens-avg,historical,pr,7.09203231963329E-6
1984-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.5647057807655074E-5
1984-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.480236046016216E-5
1984-11-01,-122.6792,45.5208,ens-avg,historical,pr,6.017212581355125E-5
1984-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.414946255972609E-5
1985-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.0937029047636315E-5
1985-02-01,-122.6792,45.5208,ens-avg,historical,pr,4.200373950880021E-5
1985-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.0458631701767445E-5
1985-04-01,-122.6792,45.5208,ens-avg,historical,pr,3.224873944418505E-5
1985-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.054867218248546E-5
1985-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.532850910734851E-5
1985-07-01,-122.6792,45.5208,ens-avg,historical,pr,3.6137084862275515E-6
1985-08-01,-122.6792,45.5208,ens-avg,historical,pr,9.606867024558596E-6
1985-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.804630119295325E-5
1985-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.10611430904828E-5
1985-11-01,-122.6792,45.5208,ens-avg,historical,pr,6.22207808191888E-5
1985-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.925486377440393E-5
1986-01-01,-122.6792,45.5208,ens-avg,historical,pr,7.944774552015588E-5
1986-02-01,-122.6792,45.5208,ens-avg,historical,pr,4.842173075303435E-5
1986-03-01,-122.6792,45.5208,ens-avg,historical,pr,3.944649870391004E-5
1986-04-01,-122.6792,45.5208,ens-avg,historical,pr,3.02900152746588E-5
1986-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.219819725723937E-5
1986-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.3977693015476689E-5
1986-07-01,-122.6792,45.5208,ens-avg,historical,pr,3.87763611797709E-6
1986-08-01,-122.6792,45.5208,ens-avg,historical,pr,1.1107325008197222E-5
1986-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.784105916158296E-5
1986-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.087401273660362E-5
1986-11-01,-122.6792,45.5208,ens-avg,historical,pr,7.378695590887219E-5
1986-12-01,-122.6792,45.5208,ens-avg,historical,pr,7.658288814127445E-5
1987-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.448858039220795E-5
1987-02-01,-122.6792,45.5208,ens-avg,historical,pr,4.8517911636736244E-5
1987-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.353816621005535E-5
1987-04-01,-122.6792,45.5208,ens-avg,historical,pr,2.900978688558098E-5
1987-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.355437391088344E-5
1987-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.7488917364971712E-5
1987-07-01,-122.6792,45.5208,ens-avg,historical,pr,4.42160035163397E-6
1987-08-01,-122.6792,45.5208,ens-avg,historical,pr,9.647474144003354E-6
1987-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.581532706040889E-5
1987-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.24287211697083E-5
1987-11-01,-122.6792,45.5208,ens-avg,historical,pr,6.208095146575943E-5
1987-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.50942965876311E-5
1988-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.291089084697887E-5
1988-02-01,-122.6792,45.5208,ens-avg,historical,pr,5.0079321226803586E-5
1988-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.4472610170487314E-5
1988-04-01,-122.6792,45.5208,ens-avg,historical,pr,3.0997718567959964E-5
1988-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.1622936401399784E-5
1988-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.5044968677102588E-5
1988-07-01,-122.6792,45.5208,ens-avg,historical,pr,4.481002179090865E-6
1988-08-01,-122.6792,45.5208,ens-avg,historical,pr,7.995984560693614E-6
1988-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.7422991732019E-5
1988-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.266767816967331E-5
1988-11-01,-122.6792,45.5208,ens-avg,historical,pr,5.990819772705436E-5
1988-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.7666987888515E-5
1989-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.439907883759588E-5
1989-02-01,-122.6792,45.5208,ens-avg,historical,pr,4.530290971160866E-5
1989-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.5126580516807735E-5
1989-04-01,-122.6792,45.5208,ens-avg,historical,pr,3.0390865504159592E-5
1989-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.1526724594878033E-5
1989-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.507864271843573E-5
1989-07-01,-122.6792,45.5208,ens-avg,historical,pr,4.202729542157613E-6
1989-08-01,-122.6792,45.5208,ens-avg,historical,pr,8.747997526370455E-6
1989-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.5072437236085534E-5
1989-10-01,-122.6792,45.5208,ens-avg,historical,pr,2.9049391741864383E-5
1989-11-01,-122.6792,45.5208,ens-avg,historical,pr,6.170281994855031E-5
1989-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.60178266116418E-5
1990-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.36054392089136E-5
1990-02-01,-122.6792,45.5208,ens-avg,historical,pr,5.0194968935102224E-5
1990-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.471675129025243E-5
1990-04-01,-122.6792,45.5208,ens-avg,historical,pr,2.9619603083119728E-5
1990-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.0479288650676608E-5
1990-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.521222475275863E-5
1990-07-01,-122.6792,45.5208,ens-avg,historical,pr,5.54276084585581E-6
1990-08-01,-122.6792,45.5208,ens-avg,historical,pr,1.0364902664150577E-5
1990-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.7007188944262452E-5
1990-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.8765250792494044E-5
1990-11-01,-122.6792,45.5208,ens-avg,historical,pr,5.6531043810537085E-5
1990-12-01,-122.6792,45.5208,ens-avg,historical,pr,7.012607966316864E-5
1991-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.785337609471753E-5
1991-02-01,-122.6792,45.5208,ens-avg,historical,pr,5.3451876738108695E-5
1991-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.4289150537224486E-5
1991-04-01,-122.6792,45.5208,ens-avg,historical,pr,2.812411003105808E-5
1991-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.1607716917060316E-5
1991-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.6513873561052606E-5
1991-07-01,-122.6792,45.5208,ens-avg,historical,pr,4.698978500528028E-6
1991-08-01,-122.6792,45.5208,ens-avg,historical,pr,8.976642675406765E-6
1991-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.7746686353348196E-5
1991-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.731234755832702E-5
1991-11-01,-122.6792,45.5208,ens-avg,historical,pr,5.219787999521941E-5
1991-12-01,-122.6792,45.5208,ens-avg,historical,pr,7.097991328919306E-5
1992-01-01,-122.6792,45.5208,ens-avg,historical,pr,7.078379712766036E-5
1992-02-01,-122.6792,45.5208,ens-avg,historical,pr,4.690888454206288E-5
1992-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.134307164349593E-5
1992-04-01,-122.6792,45.5208,ens-avg,historical,pr,2.983760532515589E-5
1992-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.184705954277888E-5
1992-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.6542386219953187E-5
1992-07-01,-122.6792,45.5208,ens-avg,historical,pr,5.917252565268427E-6
1992-08-01,-122.6792,45.5208,ens-avg,historical,pr,9.655845133238472E-6
1992-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.7330014088656753E-5
1992-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.5150507756043226E-5
1992-11-01,-122.6792,45.5208,ens-avg,historical,pr,5.660385431838222E-5
1992-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.40196813037619E-5
1993-01-01,-122.6792,45.5208,ens-avg,historical,pr,5.2424409659579396E-5
1993-02-01,-122.6792,45.5208,ens-avg,historical,pr,4.761104719364084E-5
1993-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.074950629728846E-5
1993-04-01,-122.6792,45.5208,ens-avg,historical,pr,3.032701715710573E-5
1993-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.263559690618422E-5
1993-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.704882197373081E-5
1993-07-01,-122.6792,45.5208,ens-avg,historical,pr,5.82233542445465E-6
1993-08-01,-122.6792,45.5208,ens-avg,historical,pr,9.612248504708987E-6
1993-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.7072517948690802E-5
1993-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.3191623515449464E-5
1993-11-01,-122.6792,45.5208,ens-avg,historical,pr,5.979186244076118E-5
1993-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.800190749345347E-5
1994-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.785939331166446E-5
1994-02-01,-122.6792,45.5208,ens-avg,historical,pr,4.797013752977364E-5
1994-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.818840170628391E-5
1994-04-01,-122.6792,45.5208,ens-avg,historical,pr,2.718967698456254E-5
1994-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.339444836252369E-5
1994-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.555133712827228E-5
1994-07-01,-122.6792,45.5208,ens-avg,historical,pr,4.8824208533915225E-6
1994-08-01,-122.6792,45.5208,ens-avg,historical,pr,7.336456292250659E-6
1994-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.532598071207758E-5
1994-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.231133450753987E-5
1994-11-01,-122.6792,45.5208,ens-avg,historical,pr,6.0446600400609896E-5
1994-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.595088052563369E-5
1995-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.722108082612976E-5
1995-02-01,-122.6792,45.5208,ens-avg,historical,pr,4.836971129407175E-5
1995-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.249237463227473E-5
1995-04-01,-122.6792,45.5208,ens-avg,historical,pr,3.300020034657791E-5
1995-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.3092808987712488E-5
1995-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.4603722775063943E-5
1995-07-01,-122.6792,45.5208,ens-avg,historical,pr,5.256742952042259E-6
1995-08-01,-122.6792,45.5208,ens-avg,historical,pr,8.267717930721119E-6
1995-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.7144193407148123E-5
1995-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.8740694435546175E-5
1995-11-01,-122.6792,45.5208,ens-avg,historical,pr,6.666831177426502E-5
1995-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.597906758543104E-5
1996-01-01,-122.6792,45.5208,ens-avg,historical,pr,7.121827366063371E-5
1996-02-01,-122.6792,45.5208,ens-avg,historical,pr,4.5221098844194785E-5
1996-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.3585456296568736E-5
1996-04-01,-122.6792,45.5208,ens-avg,historical,pr,2.88800620182883E-5
1996-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.278095780638978E-5
1996-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.4959598956920672E-5
1996-07-01,-122.6792,45.5208,ens-avg,historical,pr,3.5346506592759397E-6
1996-08-01,-122.6792,45.5208,ens-avg,historical,pr,1.0154151823371649E-5
1996-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.5948393411235884E-5
1996-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.924303746316582E-5
1996-11-01,-122.6792,45.5208,ens-avg,historical,pr,5.544847226701677E-5
1996-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.393195508280769E-5
1997-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.154074799269438E-5
1997-02-01,-122.6792,45.5208,ens-avg,historical,pr,4.788914884557016E-5
1997-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.9478090659249574E-5
1997-04-01,-122.6792,45.5208,ens-avg,historical,pr,2.841024979716167E-5
1997-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.2265645384322852E-5
1997-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.5023720152385067E-5
1997-07-01,-122.6792,45.5208,ens-avg,historical,pr,4.636885023501236E-6
1997-08-01,-122.6792,45.5208,ens-avg,historical,pr,8.423782674071845E-6
1997-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.7418105926481076E-5
1997-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.8057314668549225E-5
1997-11-01,-122.6792,45.5208,ens-avg,historical,pr,6.345927249640226E-5
1997-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.714627670589834E-5
1998-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.517743167933077E-5
1998-02-01,-122.6792,45.5208,ens-avg,historical,pr,5.222518302616663E-5
1998-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.753317989525385E-5
1998-04-01,-122.6792,45.5208,ens-avg,historical,pr,3.0455006708507426E-5
1998-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.0884046534774825E-5
1998-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.6075624444056302E-5
1998-07-01,-122.6792,45.5208,ens-avg,historical,pr,4.854453891312005E-6
1998-08-01,-122.6792,45.5208,ens-avg,historical,pr,7.993423423613422E-6
1998-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.7285497960983776E-5
1998-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.121071495115757E-5
1998-11-01,-122.6792,45.5208,ens-avg,historical,pr,6.14415475865826E-5
1998-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.481201853603125E-5
1999-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.427156768040732E-5
1999-02-01,-122.6792,45.5208,ens-avg,historical,pr,5.243970372248441E-5
1999-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.381065446068533E-5
1999-04-01,-122.6792,45.5208,ens-avg,historical,pr,2.8357255359878764E-5
1999-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.037147896771785E-5
1999-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.5380463082692586E-5
1999-07-01,-122.6792,45.5208,ens-avg,historical,pr,5.073843567515723E-6
1999-08-01,-122.6792,45.5208,ens-avg,historical,pr,8.141098078340292E-6
1999-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.6247169696725905E-5
1999-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.592784560169093E-5
1999-11-01,-122.6792,45.5208,ens-avg,historical,pr,5.700201290892437E-5
1999-12-01,-122.6792,45.5208,ens-avg,historical,pr,7.381595059996471E-5
2000-01-01,-122.6792,45.5208,ens-avg,historical,pr,7.518680649809539E-5
2000-02-01,-122.6792,45.5208,ens-avg,historical,pr,5.5713819165248424E-5
2000-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.7462675865972415E-5
2000-04-01,-122.6792,45.5208,ens-avg,historical,pr,3.2774696592241526E-5
2000-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.238862361991778E-5
2000-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.4089573596720584E-5
2000-07-01,-122.6792,45.5208,ens-avg,historical,pr,4.6714330892427824E-6
2000-08-01,-122.6792,45.5208,ens-avg,historical,pr,8.10819892649306E-6
2000-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.638000139791984E-5
2000-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.238783392589539E-5
2000-11-01,-122.6792,45.5208,ens-avg,historical,pr,5.7234636187786236E-5
2000-12-01,-122.6792,45.5208,ens-avg,historical,pr,7.005553197814152E-5
2001-01-01,-122.6792,45.5208,ens-avg,historical,pr,6.798267713747919E-5
2001-02-01,-122.6792,45.5208,ens-avg,historical,pr,4.20663709519431E-5
2001-03-01,-122.6792,45.5208,ens-avg,historical,pr,4.5732467697234824E-5
2001-04-01,-122.6792,45.5208,ens-avg,historical,pr,2.7805812351289205E-5
2001-05-01,-122.6792,45.5208,ens-avg,historical,pr,2.0290823158575222E-5
2001-06-01,-122.6792,45.5208,ens-avg,historical,pr,1.430475094821304E-5
2001-07-01,-122.6792,45.5208,ens-avg,historical,pr,3.786979959841119E-6
2001-08-01,-122.6792,45.5208,ens-avg,historical,pr,9.791521733859554E-6
2001-09-01,-122.6792,45.5208,ens-avg,historical,pr,1.7343449144391343E-5
2001-10-01,-122.6792,45.5208,ens-avg,historical,pr,3.109504177700728E-5
2001-11-01,-122.6792,45.5208,ens-avg,historical,pr,5.9122470702277496E-5
2001-12-01,-122.6792,45.5208,ens-avg,historical,pr,6.787549500586465E-5
2002-01-01,-122.6792,45.5208,ens-avg,historical,pr,7.219590770546347E-5
